age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
47,admin.,married,secondary,no,1060,yes,no,unknown,6.0,jun,83,3.0,-1,0,unknown,0
27,self-employed,married,secondary,no,-220,yes,no,unknown,26.0,may,138,2.0,-1,0,unknown,0
41,management,married,tertiary,no,49,yes,no,cellular,17.0,jul,312,5.0,-1,0,unknown,0
34,admin.,married,tertiary,no,69,no,yes,cellular,4.0,aug,120,3.0,1,6,success,1
50,blue-collar,married,primary,no,4108,yes,no,cellular,7.0,aug,526,2.0,-1,0,unknown,1
47,blue-collar,married,secondary,no,480,yes,no,unknown,28.0,may,211,2.0,-1,0,unknown,0
53,services,married,secondary,no,4994,no,no,cellular,18.0,aug,62,6.0,-1,0,unknown,0
53,technician,divorced,secondary,no,0,yes,yes,cellular,15.0,jul,135,5.0,-1,0,unknown,0
47,management,married,tertiary,no,3681,no,no,cellular,14.0,aug,101,2.0,-1,0,unknown,0
49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30.0,jul,988,2.0,-1,0,unknown,1
29,management,married,tertiary,no,451,no,no,cellular,28.0,jan,451,1.0,-1,0,unknown,0
45,blue-collar,divorced,primary,no,-311,yes,no,unknown,23.0,may,1030,1.0,-1,0,unknown,1
38,entrepreneur,married,secondary,no,593,yes,yes,cellular,24.0,jul,1484,24.0,-1,0,unknown,1
32,blue-collar,married,secondary,no,759,yes,no,cellular,9.0,apr,317,5.0,-1,0,unknown,1
70,retired,divorced,primary,no,4531,no,no,cellular,18.0,may,445,1.0,-1,0,unknown,0
65,retired,divorced,primary,no,1840,no,no,cellular,1.0,jun,383,2.0,188,5,failure,0
56,blue-collar,married,secondary,no,345,yes,no,telephone,22.0,jul,605,1.0,-1,0,unknown,0
35,blue-collar,married,secondary,no,1287,yes,no,cellular,14.0,jul,330,2.0,-1,0,unknown,0
56,management,married,unknown,no,353,no,yes,cellular,25.0,jul,171,2.0,-1,0,unknown,0
56,technician,married,secondary,no,205,no,yes,cellular,23.0,jul,442,2.0,-1,0,unknown,0
49,entrepreneur,married,secondary,no,687,yes,no,cellular,17.0,apr,772,1.0,-1,0,unknown,1
38,unemployed,married,primary,no,1147,yes,yes,unknown,8.0,may,249,5.0,-1,0,unknown,0
35,management,married,tertiary,no,4286,yes,no,unknown,9.0,may,357,1.0,-1,0,unknown,0
38,admin.,married,tertiary,no,605,no,no,cellular,18.0,nov,147,2.0,-1,0,unknown,0
49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6.0,may,199,7.0,167,1,failure,0
55,management,married,unknown,no,559,no,no,cellular,28.0,jan,271,2.0,-1,0,unknown,0
43,blue-collar,single,primary,no,2,yes,no,cellular,30.0,jul,783,3.0,-1,0,unknown,0
43,management,married,tertiary,no,2,no,yes,cellular,20.0,aug,472,2.0,-1,0,unknown,0
25,admin.,single,tertiary,no,760,yes,no,cellular,27.0,may,223,3.0,89,2,failure,1
30,blue-collar,married,primary,no,1317,yes,no,unknown,21.0,may,395,2.0,-1,0,unknown,0
46,blue-collar,married,secondary,no,182,no,no,cellular,4.0,feb,56,1.0,-1,0,unknown,0
50,admin.,married,primary,no,276,no,yes,unknown,17.0,jun,641,6.0,-1,0,unknown,0
35,entrepreneur,married,secondary,no,2971,no,no,cellular,4.0,may,429,4.0,164,2,failure,1
26,unemployed,single,secondary,no,1064,no,no,unknown,31.0,may,113,1.0,-1,0,unknown,0
45,admin.,married,unknown,no,1783,no,no,unknown,20.0,jun,11,11.0,-1,0,unknown,0
37,blue-collar,married,secondary,no,-67,no,no,cellular,2.0,feb,157,1.0,-1,0,unknown,0
60,self-employed,single,tertiary,no,179,no,yes,cellular,29.0,jul,79,4.0,-1,0,unknown,0
38,management,married,tertiary,no,1199,no,no,cellular,4.0,aug,178,1.0,1,1,success,1
47,blue-collar,married,primary,no,214,yes,yes,unknown,9.0,jun,168,1.0,-1,0,unknown,0
33,technician,married,secondary,no,6699,no,no,cellular,9.0,nov,425,1.0,462,1,failure,0
51,unemployed,married,secondary,no,1760,no,yes,cellular,19.0,nov,162,1.0,-1,0,unknown,0
35,entrepreneur,single,tertiary,no,145,yes,no,cellular,18.0,jul,799,2.0,-1,0,unknown,1
35,unemployed,married,secondary,no,978,no,no,cellular,29.0,dec,1370,3.0,209,3,success,1
48,admin.,single,secondary,no,1150,yes,no,unknown,28.0,may,357,1.0,-1,0,unknown,0
37,admin.,married,secondary,no,121,no,no,cellular,22.0,jul,22,6.0,-1,0,unknown,0
29,technician,single,tertiary,no,828,yes,no,cellular,16.0,apr,215,3.0,321,3,other,0
34,admin.,married,secondary,no,244,yes,no,cellular,31.0,jul,56,4.0,-1,0,unknown,0
32,services,married,primary,no,228,yes,no,cellular,21.0,jul,1017,6.0,-1,0,unknown,1
30,management,single,tertiary,no,424,no,no,cellular,16.0,apr,298,4.0,-1,0,unknown,1
47,management,divorced,tertiary,no,447,no,yes,unknown,7.0,may,126,1.0,-1,0,unknown,0
33,blue-collar,married,primary,no,-195,no,no,unknown,20.0,sep,9,1.0,-1,0,unknown,0
33,management,single,tertiary,no,1410,yes,no,cellular,5.0,feb,8,1.0,254,5,failure,0
63,retired,married,primary,no,1084,no,no,cellular,14.0,oct,201,1.0,183,1,success,0
51,self-employed,divorced,primary,no,10924,no,no,cellular,6.0,may,106,2.0,-1,0,unknown,0
41,management,married,tertiary,no,832,yes,yes,cellular,21.0,nov,164,1.0,176,1,failure,0
56,retired,married,tertiary,no,478,no,no,cellular,5.0,feb,97,1.0,-1,0,unknown,0
60,management,single,tertiary,no,0,no,yes,cellular,23.0,jul,151,1.0,-1,0,unknown,0
41,self-employed,single,tertiary,no,3950,yes,no,unknown,30.0,may,96,2.0,-1,0,unknown,0
37,management,single,unknown,no,504,yes,no,cellular,16.0,apr,555,1.0,-1,0,unknown,0
36,blue-collar,single,secondary,no,219,yes,yes,cellular,11.0,may,270,2.0,347,1,failure,0
57,management,married,tertiary,no,1602,no,no,cellular,29.0,jul,339,3.0,-1,0,unknown,0
55,management,married,primary,no,2587,no,no,cellular,4.0,sep,328,2.0,94,2,success,1
44,admin.,married,secondary,no,0,yes,yes,unknown,16.0,may,159,1.0,-1,0,unknown,0
47,self-employed,married,tertiary,no,2303,yes,no,cellular,6.0,may,323,2.0,364,1,failure,0
31,blue-collar,married,secondary,no,1660,yes,no,cellular,20.0,apr,342,1.0,-1,0,unknown,0
35,management,married,tertiary,yes,32,yes,no,cellular,21.0,nov,180,1.0,-1,0,unknown,0
39,management,married,tertiary,no,278,no,yes,cellular,28.0,jul,60,3.0,-1,0,unknown,0
50,management,married,tertiary,no,4,no,no,cellular,17.0,nov,223,1.0,96,2,failure,0
29,management,married,tertiary,no,318,yes,no,cellular,18.0,may,1434,2.0,356,4,failure,0
30,services,single,secondary,no,209,yes,no,unknown,6.0,may,30,2.0,-1,0,unknown,0
46,services,married,secondary,no,271,yes,no,unknown,16.0,may,134,4.0,-1,0,unknown,0
27,management,single,unknown,no,3196,no,no,cellular,9.0,feb,10,2.0,-1,0,unknown,0
48,admin.,divorced,secondary,no,4099,no,no,cellular,2.0,apr,397,2.0,-1,0,unknown,1
26,student,single,secondary,no,2572,yes,no,cellular,5.0,may,620,1.0,-1,0,unknown,0
36,management,single,tertiary,no,339,no,no,cellular,21.0,nov,6,6.0,-1,0,unknown,0
42,blue-collar,married,primary,no,0,yes,yes,cellular,7.0,may,209,2.0,-1,0,unknown,0
50,housemaid,married,primary,no,395,yes,no,unknown,15.0,may,419,2.0,-1,0,unknown,0
49,blue-collar,married,secondary,no,2039,yes,no,cellular,18.0,nov,283,2.0,-1,0,unknown,0
45,management,married,tertiary,no,5450,no,no,cellular,8.0,aug,188,2.0,-1,0,unknown,0
23,student,single,secondary,no,780,no,no,cellular,16.0,sep,267,1.0,-1,0,unknown,0
38,technician,single,secondary,no,0,yes,no,cellular,7.0,apr,196,2.0,-1,0,unknown,0
32,management,single,tertiary,no,8436,yes,no,cellular,17.0,apr,245,1.0,149,2,failure,0
60,technician,single,primary,no,11262,no,no,cellular,26.0,aug,323,1.0,-1,0,unknown,1
30,entrepreneur,married,secondary,no,946,yes,no,cellular,19.0,nov,1065,1.0,183,1,other,0
58,housemaid,married,tertiary,no,497,no,no,unknown,11.0,jun,138,5.0,-1,0,unknown,0
60,retired,married,primary,no,55,no,no,cellular,4.0,jun,207,1.0,-1,0,unknown,0
38,services,married,secondary,no,-140,no,no,unknown,25.0,jun,456,3.0,-1,0,unknown,0
51,technician,married,secondary,no,-379,yes,no,cellular,5.0,aug,261,1.0,-1,0,unknown,0
42,admin.,married,secondary,no,-396,yes,no,cellular,11.0,may,80,1.0,308,4,failure,0
30,services,single,secondary,no,0,yes,no,cellular,18.0,may,131,6.0,363,9,failure,0
40,management,married,primary,no,733,yes,no,unknown,6.0,jun,94,7.0,-1,0,unknown,0
37,management,married,tertiary,no,393,yes,no,cellular,14.0,may,567,3.0,275,4,failure,1
53,technician,divorced,primary,no,7290,yes,no,unknown,30.0,may,153,1.0,-1,0,unknown,0
27,services,single,secondary,no,468,yes,no,cellular,13.0,may,109,1.0,-1,0,unknown,0
39,blue-collar,married,secondary,no,0,yes,no,cellular,30.0,apr,53,1.0,325,1,failure,0
39,blue-collar,married,primary,no,3705,yes,no,unknown,16.0,jun,77,1.0,-1,0,unknown,0
59,retired,married,tertiary,no,9676,no,no,telephone,27.0,mar,234,2.0,-1,0,unknown,1
37,services,married,secondary,no,1328,yes,no,telephone,13.0,may,121,2.0,341,4,failure,0
41,blue-collar,married,primary,no,8,yes,no,cellular,15.0,jul,155,2.0,-1,0,unknown,0
45,blue-collar,married,primary,no,61,no,no,cellular,17.0,apr,108,1.0,-1,0,unknown,0
48,management,married,tertiary,no,6613,no,no,unknown,17.0,jun,159,3.0,-1,0,unknown,0
48,technician,married,secondary,no,302,yes,no,unknown,26.0,may,208,3.0,-1,0,unknown,0
32,blue-collar,married,secondary,no,1005,no,no,cellular,12.0,may,215,1.0,-1,0,unknown,0
35,services,married,secondary,no,109,yes,no,unknown,6.0,may,597,3.0,-1,0,unknown,0
33,management,single,tertiary,no,1240,yes,no,cellular,4.0,feb,505,2.0,260,1,other,0
28,blue-collar,single,primary,no,0,yes,yes,unknown,3.0,jun,380,4.0,-1,0,unknown,0
64,retired,married,unknown,no,2923,no,no,cellular,12.0,mar,120,1.0,-1,0,unknown,0
35,technician,married,secondary,no,0,no,no,cellular,27.0,aug,106,4.0,-1,0,unknown,0
33,blue-collar,married,secondary,no,43,yes,no,cellular,14.0,may,332,2.0,358,2,failure,0
41,technician,married,secondary,no,288,yes,no,unknown,15.0,may,221,4.0,-1,0,unknown,0
34,admin.,married,secondary,no,613,yes,no,cellular,4.0,jun,80,1.0,-1,0,unknown,0
37,technician,single,tertiary,no,6101,no,no,cellular,4.0,may,60,5.0,87,1,success,0
38,blue-collar,married,primary,no,168,yes,yes,telephone,13.0,may,212,3.0,-1,0,unknown,0
39,blue-collar,married,primary,no,7685,yes,no,cellular,14.0,apr,493,3.0,-1,0,unknown,0
35,technician,divorced,tertiary,no,4515,yes,no,cellular,19.0,nov,98,2.0,-1,0,unknown,0
28,blue-collar,single,secondary,no,517,no,yes,cellular,8.0,jul,681,1.0,-1,0,unknown,1
27,blue-collar,single,secondary,no,148,no,no,cellular,22.0,jul,203,1.0,-1,0,unknown,0
48,retired,married,primary,yes,-285,no,yes,cellular,19.0,nov,157,1.0,-1,0,unknown,0
50,blue-collar,married,secondary,no,887,no,no,unknown,16.0,jun,287,1.0,-1,0,unknown,0
45,self-employed,married,secondary,no,3098,yes,no,cellular,7.0,aug,159,2.0,-1,0,unknown,0
41,technician,married,tertiary,no,744,yes,no,unknown,14.0,may,125,1.0,-1,0,unknown,0
39,technician,married,secondary,no,130,no,no,cellular,8.0,jul,202,2.0,-1,0,unknown,0
44,management,married,secondary,no,438,yes,no,telephone,8.0,may,37,3.0,303,1,failure,0
54,admin.,married,secondary,no,0,no,no,cellular,28.0,jan,161,1.0,98,2,failure,1
49,management,married,tertiary,no,322,no,no,cellular,6.0,aug,72,4.0,-1,0,unknown,0
34,blue-collar,single,secondary,no,186,no,no,cellular,2.0,feb,342,1.0,-1,0,unknown,0
75,retired,divorced,tertiary,no,3810,yes,no,cellular,16.0,nov,262,1.0,183,1,failure,1
42,management,married,tertiary,no,0,no,no,cellular,13.0,aug,325,2.0,-1,0,unknown,0
53,blue-collar,married,secondary,no,4380,no,no,telephone,19.0,aug,223,7.0,-1,0,unknown,0
49,management,divorced,tertiary,no,755,no,no,cellular,31.0,jul,1212,4.0,-1,0,unknown,1
31,services,single,secondary,no,2070,no,no,cellular,29.0,aug,319,2.0,-1,0,unknown,0
45,blue-collar,single,primary,no,999,no,no,cellular,29.0,jan,182,2.0,-1,0,unknown,0
39,self-employed,married,secondary,no,167,yes,yes,cellular,17.0,jul,330,1.0,-1,0,unknown,0
46,technician,married,secondary,no,1322,yes,yes,cellular,19.0,nov,514,1.0,-1,0,unknown,0
42,admin.,divorced,secondary,no,1076,yes,no,unknown,14.0,may,213,1.0,-1,0,unknown,0
37,management,married,tertiary,no,502,yes,no,cellular,7.0,may,551,1.0,351,1,failure,0
26,technician,single,tertiary,no,1216,yes,no,cellular,16.0,apr,472,2.0,-1,0,unknown,0
37,management,single,tertiary,no,876,yes,no,cellular,15.0,apr,140,4.0,327,2,failure,0
36,services,single,secondary,no,342,yes,no,unknown,7.0,may,142,1.0,-1,0,unknown,0
29,blue-collar,single,primary,no,950,yes,no,unknown,4.0,jun,135,3.0,-1,0,unknown,0
36,blue-collar,married,primary,no,973,yes,yes,unknown,23.0,may,293,1.0,-1,0,unknown,0
26,technician,married,tertiary,no,3825,yes,no,unknown,13.0,may,107,1.0,-1,0,unknown,0
32,blue-collar,married,secondary,no,2366,yes,no,unknown,20.0,may,127,2.0,-1,0,unknown,0
40,management,married,tertiary,no,542,yes,no,cellular,20.0,nov,1816,1.0,-1,0,unknown,0
53,management,married,primary,no,995,no,no,cellular,4.0,feb,200,3.0,-1,0,unknown,0
29,management,married,tertiary,no,20,yes,no,cellular,12.0,may,418,1.0,-1,0,unknown,0
34,technician,single,tertiary,no,228,yes,no,cellular,22.0,jul,387,4.0,-1,0,unknown,0
43,blue-collar,married,secondary,no,130,no,no,cellular,5.0,may,156,1.0,337,3,failure,0
56,management,married,tertiary,no,217,no,yes,cellular,21.0,jul,121,2.0,-1,0,unknown,0
55,entrepreneur,divorced,tertiary,no,0,no,no,unknown,6.0,jun,108,2.0,-1,0,unknown,0
31,self-employed,married,tertiary,no,259,yes,no,cellular,7.0,may,47,1.0,-1,0,unknown,0
27,admin.,single,secondary,no,619,yes,no,cellular,20.0,apr,16,5.0,322,4,other,0
36,management,married,secondary,no,644,yes,no,cellular,18.0,nov,54,2.0,-1,0,unknown,0
44,management,married,tertiary,no,22,yes,no,cellular,6.0,aug,265,2.0,-1,0,unknown,0
37,admin.,divorced,tertiary,no,4303,yes,no,unknown,23.0,may,168,1.0,-1,0,unknown,0
30,admin.,single,secondary,no,239,yes,no,cellular,7.0,may,115,3.0,-1,0,unknown,0
42,technician,single,secondary,no,275,no,no,cellular,26.0,aug,31,8.0,-1,0,unknown,0
30,management,married,tertiary,no,1221,yes,no,telephone,25.0,jul,279,4.0,-1,0,unknown,1
62,retired,married,secondary,no,816,no,no,cellular,1.0,sep,28,2.0,-1,0,unknown,0
24,blue-collar,married,secondary,no,1222,yes,no,cellular,20.0,apr,369,1.0,-1,0,unknown,0
31,technician,married,secondary,no,2363,yes,no,unknown,13.0,may,247,1.0,-1,0,unknown,0
66,retired,married,tertiary,no,2262,no,no,cellular,22.0,apr,155,1.0,-1,0,unknown,0
47,admin.,married,secondary,no,2,no,no,cellular,10.0,jul,89,1.0,-1,0,unknown,0
39,entrepreneur,married,tertiary,no,2,yes,no,cellular,17.0,nov,180,1.0,-1,0,unknown,0
35,technician,married,secondary,no,4508,yes,no,cellular,18.0,nov,854,1.0,-1,0,unknown,1
35,admin.,divorced,secondary,no,-402,yes,no,cellular,17.0,apr,46,1.0,-1,0,unknown,0
27,technician,married,secondary,no,1577,yes,yes,unknown,28.0,may,266,2.0,-1,0,unknown,0
32,blue-collar,married,secondary,no,34,yes,no,cellular,5.0,may,321,2.0,-1,0,unknown,0
44,management,married,tertiary,no,795,no,no,cellular,28.0,aug,99,24.0,-1,0,unknown,0
42,blue-collar,married,secondary,no,117,yes,no,unknown,9.0,may,147,1.0,-1,0,unknown,0
34,self-employed,single,tertiary,no,5462,no,no,cellular,30.0,apr,430,1.0,-1,0,unknown,1
25,services,single,secondary,no,402,no,yes,cellular,7.0,jul,264,1.0,-1,0,unknown,0
40,technician,single,secondary,no,641,no,no,cellular,16.0,jul,156,6.0,-1,0,unknown,0
43,management,divorced,tertiary,no,36,no,no,cellular,26.0,may,118,1.0,102,2,failure,0
55,unemployed,married,tertiary,no,383,no,no,unknown,6.0,may,343,3.0,-1,0,unknown,0
50,blue-collar,married,secondary,no,283,yes,no,cellular,7.0,aug,226,3.0,-1,0,unknown,0
45,management,divorced,tertiary,no,0,no,no,unknown,1.0,jun,5,1.0,-1,0,unknown,0
35,blue-collar,divorced,secondary,no,3102,yes,no,cellular,20.0,nov,138,1.0,-1,0,unknown,0
32,blue-collar,married,secondary,no,889,yes,no,cellular,10.0,sep,185,1.0,99,5,success,1
59,housemaid,married,secondary,no,0,no,no,telephone,3.0,feb,722,1.0,99,4,failure,0
34,self-employed,married,secondary,no,-370,yes,no,unknown,21.0,may,748,1.0,-1,0,unknown,0
39,management,married,tertiary,no,-606,yes,no,unknown,26.0,may,142,1.0,-1,0,unknown,0
40,management,single,secondary,no,10378,yes,no,cellular,17.0,nov,523,3.0,-1,0,unknown,0
36,blue-collar,single,primary,no,1313,yes,no,unknown,20.0,jun,8,10.0,-1,0,unknown,0
40,management,married,tertiary,no,8969,yes,no,cellular,17.0,nov,153,1.0,-1,0,unknown,0
55,self-employed,married,secondary,no,-196,yes,no,unknown,20.0,may,210,2.0,-1,0,unknown,0
38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10.0,jul,121,1.0,-1,0,unknown,0
61,admin.,married,secondary,no,4608,no,no,cellular,12.0,mar,212,1.0,-1,0,unknown,1
41,management,married,tertiary,no,666,yes,no,unknown,21.0,may,253,3.0,-1,0,unknown,0
57,blue-collar,married,primary,no,452,yes,no,unknown,13.0,may,139,4.0,-1,0,unknown,0
48,blue-collar,married,secondary,no,149,yes,no,unknown,9.0,may,71,1.0,-1,0,unknown,0
77,retired,married,tertiary,no,7802,no,no,telephone,4.0,may,421,1.0,92,2,success,1
35,services,married,secondary,no,1453,yes,no,unknown,28.0,may,199,1.0,-1,0,unknown,0
54,blue-collar,married,secondary,no,1480,yes,no,unknown,14.0,may,108,1.0,-1,0,unknown,0
37,management,single,unknown,no,715,yes,no,unknown,20.0,may,247,2.0,-1,0,unknown,0
56,management,single,secondary,no,237,yes,no,telephone,9.0,jul,236,4.0,-1,0,unknown,0
40,technician,married,secondary,no,694,yes,no,cellular,4.0,feb,97,4.0,196,5,failure,0
40,management,married,tertiary,no,0,no,no,cellular,14.0,jul,109,8.0,-1,0,unknown,0
54,management,married,tertiary,no,55,yes,no,cellular,2.0,jun,112,2.0,-1,0,unknown,0
55,housemaid,married,primary,no,136,yes,no,unknown,19.0,jun,15,10.0,-1,0,unknown,0
55,services,divorced,secondary,yes,-404,yes,no,cellular,22.0,jul,502,3.0,-1,0,unknown,0
52,blue-collar,married,primary,no,779,yes,no,unknown,16.0,may,30,3.0,-1,0,unknown,0
55,blue-collar,single,primary,no,1187,yes,no,unknown,2.0,jun,193,2.0,-1,0,unknown,0
33,management,married,tertiary,no,641,yes,no,cellular,13.0,aug,347,2.0,-1,0,unknown,0
52,blue-collar,married,unknown,no,826,yes,no,unknown,15.0,may,468,2.0,-1,0,unknown,0
33,services,divorced,secondary,no,991,yes,no,unknown,27.0,may,148,1.0,-1,0,unknown,0
53,admin.,married,secondary,no,1796,no,no,telephone,16.0,mar,295,1.0,91,2,success,1
46,admin.,married,secondary,no,22,no,no,cellular,26.0,aug,388,6.0,-1,0,unknown,1
44,technician,single,secondary,no,244,yes,no,cellular,12.0,aug,1735,4.0,-1,0,unknown,1
48,management,divorced,tertiary,no,1328,yes,no,unknown,6.0,may,339,1.0,-1,0,unknown,0
50,housemaid,married,secondary,no,7317,yes,no,cellular,13.0,may,172,1.0,370,1,failure,0
34,technician,single,secondary,no,4943,yes,yes,cellular,19.0,nov,117,2.0,-1,0,unknown,0
38,technician,single,secondary,no,258,no,yes,unknown,20.0,jun,587,2.0,-1,0,unknown,0
42,management,single,tertiary,no,515,yes,no,cellular,19.0,nov,501,2.0,-1,0,unknown,0
32,management,single,tertiary,no,12607,no,no,cellular,14.0,aug,203,5.0,84,1,failure,0
58,admin.,married,secondary,no,2,yes,yes,telephone,25.0,jul,282,9.0,-1,0,unknown,0
31,management,married,tertiary,no,13,no,no,cellular,28.0,aug,110,5.0,-1,0,unknown,0
19,student,single,primary,no,103,no,no,cellular,10.0,jul,104,2.0,-1,0,unknown,1
41,management,married,tertiary,no,3872,no,no,cellular,15.0,oct,231,1.0,-1,0,unknown,0
31,unemployed,married,secondary,no,296,yes,no,unknown,20.0,may,378,3.0,-1,0,unknown,0
52,self-employed,single,primary,no,217,no,yes,cellular,15.0,jul,193,6.0,-1,0,unknown,0
42,self-employed,divorced,tertiary,no,360,yes,no,unknown,24.0,jun,110,5.0,-1,0,unknown,0
41,blue-collar,single,secondary,no,428,yes,no,cellular,12.0,may,92,1.0,-1,0,unknown,0
30,blue-collar,single,secondary,no,315,no,no,cellular,23.0,jun,1407,1.0,-1,0,unknown,1
38,blue-collar,married,secondary,no,121,yes,yes,cellular,6.0,feb,168,1.0,212,2,failure,0
32,management,married,tertiary,no,820,yes,no,cellular,17.0,jul,738,3.0,-1,0,unknown,0
52,technician,married,secondary,no,195,yes,no,cellular,18.0,feb,220,1.0,63,5,failure,1
48,management,divorced,tertiary,no,108,yes,no,unknown,27.0,may,89,2.0,-1,0,unknown,0
36,management,married,tertiary,no,-381,yes,no,cellular,31.0,jul,30,29.0,-1,0,unknown,0
45,unemployed,divorced,primary,no,757,no,no,cellular,20.0,apr,103,1.0,325,4,failure,0
34,technician,married,tertiary,no,691,yes,yes,unknown,2.0,jun,70,1.0,-1,0,unknown,0
36,blue-collar,married,primary,no,1925,yes,no,cellular,20.0,apr,904,2.0,-1,0,unknown,1
34,management,married,tertiary,no,902,yes,no,cellular,14.0,may,159,1.0,367,2,other,0
61,retired,married,secondary,no,5207,no,no,cellular,11.0,sep,336,1.0,81,2,other,0
54,services,married,secondary,no,0,no,no,unknown,19.0,jun,220,1.0,-1,0,unknown,0
50,entrepreneur,married,secondary,no,665,no,no,telephone,17.0,nov,238,1.0,-1,0,unknown,0
